"Step","training-starcoder2-3b-python-text_only - train/sft_loss","training-starcoder2-3b-python-text_only - train/sft_loss__MIN","training-starcoder2-3b-python-text_only - train/sft_loss__MAX","training-starcoder2-3b-python-formal_sft - train/sft_loss","training-starcoder2-3b-python-formal_sft - train/sft_loss__MIN","training-starcoder2-3b-python-formal_sft - train/sft_loss__MAX","training-starcoder2-3b-python - train/iwae_loss","training-starcoder2-3b-python - train/iwae_loss__MIN","training-starcoder2-3b-python - train/iwae_loss__MAX"
"668","1.0450059175491333","1.0450059175491333","1.0450059175491333","0.7854576110839844","0.7854576110839844","0.7854576110839844","0.748171865940094","0.748171865940094","0.748171865940094"
"669","0.7577729225158691","0.7577729225158691","0.7577729225158691","1.223618507385254","1.223618507385254","1.223618507385254","0.6969093084335327","0.6969093084335327","0.6969093084335327"
"670","0.7213115692138672","0.7213115692138672","0.7213115692138672","1.1060341596603394","1.1060341596603394","1.1060341596603394","0.5837397575378418","0.5837397575378418","0.5837397575378418"
"671","0.8853703737258911","0.8853703737258911","0.8853703737258911","0.8429266810417175","0.8429266810417175","0.8429266810417175","0.6128425598144531","0.6128425598144531","0.6128425598144531"
"672","0.9504097104072571","0.9504097104072571","0.9504097104072571","0.9327064752578735","0.9327064752578735","0.9327064752578735","0.6525325775146484","0.6525325775146484","0.6525325775146484"
"673","0.7746469974517822","0.7746469974517822","0.7746469974517822","0.7346749305725098","0.7346749305725098","0.7346749305725098","0.5575849413871765","0.5575849413871765","0.5575849413871765"
"674","0.8284233808517456","0.8284233808517456","0.8284233808517456","0.723075270652771","0.723075270652771","0.723075270652771","0.6484931111335754","0.6484931111335754","0.6484931111335754"
"675","0.9726541042327881","0.9726541042327881","0.9726541042327881","0.7807022333145142","0.7807022333145142","0.7807022333145142","0.7242107391357422","0.7242107391357422","0.7242107391357422"
"676","0.6658743619918823","0.6658743619918823","0.6658743619918823","0.7261310815811157","0.7261310815811157","0.7261310815811157","0.5848759412765503","0.5848759412765503","0.5848759412765503"
"677","0.7558122873306274","0.7558122873306274","0.7558122873306274","1.0092445611953735","1.0092445611953735","1.0092445611953735","0.6943531632423401","0.6943531632423401","0.6943531632423401"
"678","0.9678953289985657","0.9678953289985657","0.9678953289985657","0.6213753819465637","0.6213753819465637","0.6213753819465637","0.8966060876846313","0.8966060876846313","0.8966060876846313"
"679","0.7138248085975647","0.7138248085975647","0.7138248085975647","0.7113662362098694","0.7113662362098694","0.7113662362098694","0.7147369384765625","0.7147369384765625","0.7147369384765625"
"680","0.7099252939224243","0.7099252939224243","0.7099252939224243","0.44619855284690857","0.44619855284690857","0.44619855284690857","0.8592658638954163","0.8592658638954163","0.8592658638954163"
"681","0.9688857793807983","0.9688857793807983","0.9688857793807983","1.0865886211395264","1.0865886211395264","1.0865886211395264","1.2985427379608154","1.2985427379608154","1.2985427379608154"
"682","0.7355795502662659","0.7355795502662659","0.7355795502662659","0.9144840240478516","0.9144840240478516","0.9144840240478516","0.49663245677948","0.49663245677948","0.49663245677948"
"683","0.7761319279670715","0.7761319279670715","0.7761319279670715","0.6922042965888977","0.6922042965888977","0.6922042965888977","0.28569918870925903","0.28569918870925903","0.28569918870925903"
"684","0.7119079828262329","0.7119079828262329","0.7119079828262329","0.9148402214050293","0.9148402214050293","0.9148402214050293","0.728868305683136","0.728868305683136","0.728868305683136"
"685","0.8483368754386902","0.8483368754386902","0.8483368754386902","0.9212788343429565","0.9212788343429565","0.9212788343429565","0.6693310737609863","0.6693310737609863","0.6693310737609863"
"686","0.7826815247535706","0.7826815247535706","0.7826815247535706","0.8702230453491211","0.8702230453491211","0.8702230453491211","0.7494742274284363","0.7494742274284363","0.7494742274284363"
"687","0.761439323425293","0.761439323425293","0.761439323425293","0.8274528980255127","0.8274528980255127","0.8274528980255127","0.6392172574996948","0.6392172574996948","0.6392172574996948"
"688","1.1981372833251953","1.1981372833251953","1.1981372833251953","0.9980170726776123","0.9980170726776123","0.9980170726776123","0.7724208831787109","0.7724208831787109","0.7724208831787109"
"689","0.727173924446106","0.727173924446106","0.727173924446106","0.5150980353355408","0.5150980353355408","0.5150980353355408","0.8017759919166565","0.8017759919166565","0.8017759919166565"
"690","0.5784474015235901","0.5784474015235901","0.5784474015235901","0.8668299913406372","0.8668299913406372","0.8668299913406372","0.8461487293243408","0.8461487293243408","0.8461487293243408"
"691","0.8943159580230713","0.8943159580230713","0.8943159580230713","0.7423104643821716","0.7423104643821716","0.7423104643821716","0.7109582424163818","0.7109582424163818","0.7109582424163818"
"692","0.9193056225776672","0.9193056225776672","0.9193056225776672","0.8713451623916626","0.8713451623916626","0.8713451623916626","0.6568809747695923","0.6568809747695923","0.6568809747695923"
"693","0.7478541135787964","0.7478541135787964","0.7478541135787964","1.2719204425811768","1.2719204425811768","1.2719204425811768","0.7816171050071716","0.7816171050071716","0.7816171050071716"
"694","0.7756488919258118","0.7756488919258118","0.7756488919258118","1.0117506980895996","1.0117506980895996","1.0117506980895996","0.710153341293335","0.710153341293335","0.710153341293335"
"695","0.5436316728591919","0.5436316728591919","0.5436316728591919","0.8571962714195251","0.8571962714195251","0.8571962714195251","0.5690408945083618","0.5690408945083618","0.5690408945083618"
"696","0.766180157661438","0.766180157661438","0.766180157661438","0.7716202735900879","0.7716202735900879","0.7716202735900879","0.977222204208374","0.977222204208374","0.977222204208374"
"697","0.9444887638092041","0.9444887638092041","0.9444887638092041","0.6739938855171204","0.6739938855171204","0.6739938855171204","0.5400932431221008","0.5400932431221008","0.5400932431221008"
"698","0.7422696352005005","0.7422696352005005","0.7422696352005005","0.9718225002288818","0.9718225002288818","0.9718225002288818","0.6946424841880798","0.6946424841880798","0.6946424841880798"
"699","0.872978925704956","0.872978925704956","0.872978925704956","0.5826636552810669","0.5826636552810669","0.5826636552810669","0.7985442876815796","0.7985442876815796","0.7985442876815796"
"700","0.883526086807251","0.883526086807251","0.883526086807251","0.7516918182373047","0.7516918182373047","0.7516918182373047","0.596118688583374","0.596118688583374","0.596118688583374"
"701","0.8144248723983765","0.8144248723983765","0.8144248723983765","1.0036916732788086","1.0036916732788086","1.0036916732788086","0.5821664333343506","0.5821664333343506","0.5821664333343506"
"702","0.9225159287452698","0.9225159287452698","0.9225159287452698","0.8422980308532715","0.8422980308532715","0.8422980308532715","0.6692836284637451","0.6692836284637451","0.6692836284637451"
"703","0.5839628577232361","0.5839628577232361","0.5839628577232361","0.8872494101524353","0.8872494101524353","0.8872494101524353","0.9434001445770264","0.9434001445770264","0.9434001445770264"
"704","0.8810729384422302","0.8810729384422302","0.8810729384422302","1.0658971071243286","1.0658971071243286","1.0658971071243286","0.6008330583572388","0.6008330583572388","0.6008330583572388"
"705","0.5439121723175049","0.5439121723175049","0.5439121723175049","0.9522901773452759","0.9522901773452759","0.9522901773452759","0.7615338563919067","0.7615338563919067","0.7615338563919067"
"706","0.6643873453140259","0.6643873453140259","0.6643873453140259","0.5736900568008423","0.5736900568008423","0.5736900568008423","0.6550675630569458","0.6550675630569458","0.6550675630569458"
"707","0.8261821269989014","0.8261821269989014","0.8261821269989014","0.6764194965362549","0.6764194965362549","0.6764194965362549","0.8034710884094238","0.8034710884094238","0.8034710884094238"
"708","0.8177071809768677","0.8177071809768677","0.8177071809768677","0.7445614337921143","0.7445614337921143","0.7445614337921143","0.8048228025436401","0.8048228025436401","0.8048228025436401"
"709","0.7318207025527954","0.7318207025527954","0.7318207025527954","0.5914212465286255","0.5914212465286255","0.5914212465286255","0.7237691879272461","0.7237691879272461","0.7237691879272461"
"710","0.807602047920227","0.807602047920227","0.807602047920227","1.0338027477264404","1.0338027477264404","1.0338027477264404","0.7829676866531372","0.7829676866531372","0.7829676866531372"
"711","0.7158371210098267","0.7158371210098267","0.7158371210098267","0.8340470194816589","0.8340470194816589","0.8340470194816589","0.6122475266456604","0.6122475266456604","0.6122475266456604"
"712","0.7400593757629395","0.7400593757629395","0.7400593757629395","1.1778581142425537","1.1778581142425537","1.1778581142425537","0.6070717573165894","0.6070717573165894","0.6070717573165894"
"713","0.9676985740661621","0.9676985740661621","0.9676985740661621","1.1735692024230957","1.1735692024230957","1.1735692024230957","0.7918325662612915","0.7918325662612915","0.7918325662612915"
"714","0.9597287178039551","0.9597287178039551","0.9597287178039551","0.9003615975379944","0.9003615975379944","0.9003615975379944","0.780021071434021","0.780021071434021","0.780021071434021"
"715","0.7641259431838989","0.7641259431838989","0.7641259431838989","0.6126275658607483","0.6126275658607483","0.6126275658607483","0.6842042803764343","0.6842042803764343","0.6842042803764343"
"716","0.6373069286346436","0.6373069286346436","0.6373069286346436","0.7736865282058716","0.7736865282058716","0.7736865282058716","0.6036800742149353","0.6036800742149353","0.6036800742149353"
"717","0.9375460147857666","0.9375460147857666","0.9375460147857666","0.7525032758712769","0.7525032758712769","0.7525032758712769","0.8756253123283386","0.8756253123283386","0.8756253123283386"
"718","0.7340887188911438","0.7340887188911438","0.7340887188911438","0.9938606023788452","0.9938606023788452","0.9938606023788452","0.7268956899642944","0.7268956899642944","0.7268956899642944"
"719","0.643710196018219","0.643710196018219","0.643710196018219","0.9993225336074829","0.9993225336074829","0.9993225336074829","0.6311920881271362","0.6311920881271362","0.6311920881271362"
"720","0.7850024700164795","0.7850024700164795","0.7850024700164795","0.957571804523468","0.957571804523468","0.957571804523468","0.6221836805343628","0.6221836805343628","0.6221836805343628"
"721","0.697818398475647","0.697818398475647","0.697818398475647","1.0254106521606445","1.0254106521606445","1.0254106521606445","0.8684409856796265","0.8684409856796265","0.8684409856796265"
"722","0.6682207584381104","0.6682207584381104","0.6682207584381104","0.8806696534156799","0.8806696534156799","0.8806696534156799","0.7569845914840698","0.7569845914840698","0.7569845914840698"
"723","0.5910170078277588","0.5910170078277588","0.5910170078277588","0.7438616752624512","0.7438616752624512","0.7438616752624512","0.5260751247406006","0.5260751247406006","0.5260751247406006"
"724","0.8044884204864502","0.8044884204864502","0.8044884204864502","0.7100168466567993","0.7100168466567993","0.7100168466567993","0.5727169513702393","0.5727169513702393","0.5727169513702393"
"725","0.8771244287490845","0.8771244287490845","0.8771244287490845","0.9452587962150574","0.9452587962150574","0.9452587962150574","0.6348544359207153","0.6348544359207153","0.6348544359207153"
"726","0.6441667079925537","0.6441667079925537","0.6441667079925537","0.8575300574302673","0.8575300574302673","0.8575300574302673","0.9834772944450378","0.9834772944450378","0.9834772944450378"
"727","0.8782284259796143","0.8782284259796143","0.8782284259796143","0.8780640363693237","0.8780640363693237","0.8780640363693237","0.7733768820762634","0.7733768820762634","0.7733768820762634"
"728","0.6794999837875366","0.6794999837875366","0.6794999837875366","0.8659195899963379","0.8659195899963379","0.8659195899963379","0.6506859064102173","0.6506859064102173","0.6506859064102173"
"729","0.941876232624054","0.941876232624054","0.941876232624054","0.7437044382095337","0.7437044382095337","0.7437044382095337","0.6410092711448669","0.6410092711448669","0.6410092711448669"
"730","0.7582437992095947","0.7582437992095947","0.7582437992095947","0.7123882174491882","0.7123882174491882","0.7123882174491882","0.6728324294090271","0.6728324294090271","0.6728324294090271"
"731","0.8495697975158691","0.8495697975158691","0.8495697975158691","0.9475610256195068","0.9475610256195068","0.9475610256195068","0.6842228174209595","0.6842228174209595","0.6842228174209595"
"732","0.8825995326042175","0.8825995326042175","0.8825995326042175","0.808512806892395","0.808512806892395","0.808512806892395","0.5877563953399658","0.5877563953399658","0.5877563953399658"
"733","0.7576701641082764","0.7576701641082764","0.7576701641082764","0.7468724250793457","0.7468724250793457","0.7468724250793457","0.6592932939529419","0.6592932939529419","0.6592932939529419"
"734","0.682827353477478","0.682827353477478","0.682827353477478","0.7325239181518555","0.7325239181518555","0.7325239181518555","0.7501081228256226","0.7501081228256226","0.7501081228256226"
"735","1.0040953159332275","1.0040953159332275","1.0040953159332275","0.7690754532814026","0.7690754532814026","0.7690754532814026","0.6371440887451172","0.6371440887451172","0.6371440887451172"
"736","1.6198588609695435","1.6198588609695435","1.6198588609695435","0.7246288061141968","0.7246288061141968","0.7246288061141968","0.8084823489189148","0.8084823489189148","0.8084823489189148"
"737","0.8112211227416992","0.8112211227416992","0.8112211227416992","0.8152593374252319","0.8152593374252319","0.8152593374252319","0.7307020425796509","0.7307020425796509","0.7307020425796509"
"738","0.6607863903045654","0.6607863903045654","0.6607863903045654","0.7242322564125061","0.7242322564125061","0.7242322564125061","0.5836557149887085","0.5836557149887085","0.5836557149887085"
"739","0.8058642148971558","0.8058642148971558","0.8058642148971558","0.9044245481491089","0.9044245481491089","0.9044245481491089","0.5623828768730164","0.5623828768730164","0.5623828768730164"
"740","0.8193618059158325","0.8193618059158325","0.8193618059158325","0.7926391363143921","0.7926391363143921","0.7926391363143921","0.6712695956230164","0.6712695956230164","0.6712695956230164"
"741","0.8086532354354858","0.8086532354354858","0.8086532354354858","0.9526640176773071","0.9526640176773071","0.9526640176773071","0.9336123466491699","0.9336123466491699","0.9336123466491699"
"742","0.596488893032074","0.596488893032074","0.596488893032074","0.8459221124649048","0.8459221124649048","0.8459221124649048","0.7082703113555908","0.7082703113555908","0.7082703113555908"
"743","0.6719765663146973","0.6719765663146973","0.6719765663146973","0.9893795251846313","0.9893795251846313","0.9893795251846313","0.584498405456543","0.584498405456543","0.584498405456543"
"744","0.8228844404220581","0.8228844404220581","0.8228844404220581","0.7749963402748108","0.7749963402748108","0.7749963402748108","0.6803288459777832","0.6803288459777832","0.6803288459777832"
"745","0.9049338102340698","0.9049338102340698","0.9049338102340698","0.8727569580078125","0.8727569580078125","0.8727569580078125","0.7090655565261841","0.7090655565261841","0.7090655565261841"
"746","0.7184988856315613","0.7184988856315613","0.7184988856315613","1.0599497556686401","1.0599497556686401","1.0599497556686401","0.6943519711494446","0.6943519711494446","0.6943519711494446"
"747","0.8699865937232971","0.8699865937232971","0.8699865937232971","0.6172393560409546","0.6172393560409546","0.6172393560409546","0.70662522315979","0.70662522315979","0.70662522315979"
"748","0.7332081198692322","0.7332081198692322","0.7332081198692322","0.7335826754570007","0.7335826754570007","0.7335826754570007","0.6676605939865112","0.6676605939865112","0.6676605939865112"
"749","0.6599722504615784","0.6599722504615784","0.6599722504615784","0.6007633209228516","0.6007633209228516","0.6007633209228516","0.555536150932312","0.555536150932312","0.555536150932312"
"750","0.80069899559021","0.80069899559021","0.80069899559021","0.8036202788352966","0.8036202788352966","0.8036202788352966","0.5163541436195374","0.5163541436195374","0.5163541436195374"
"751","0.9398924708366394","0.9398924708366394","0.9398924708366394","1.0030500888824463","1.0030500888824463","1.0030500888824463","0.6062019467353821","0.6062019467353821","0.6062019467353821"
"752","0.7517299056053162","0.7517299056053162","0.7517299056053162","0.8516395092010498","0.8516395092010498","0.8516395092010498","0.614084780216217","0.614084780216217","0.614084780216217"
"753","0.6934559941291809","0.6934559941291809","0.6934559941291809","0.6910673379898071","0.6910673379898071","0.6910673379898071","0.8432512879371643","0.8432512879371643","0.8432512879371643"
"754","0.8077484369277954","0.8077484369277954","0.8077484369277954","1.0110516548156738","1.0110516548156738","1.0110516548156738","0.984976053237915","0.984976053237915","0.984976053237915"
"755","0.8263999819755554","0.8263999819755554","0.8263999819755554","0.9414328336715698","0.9414328336715698","0.9414328336715698","0.5194492340087891","0.5194492340087891","0.5194492340087891"
"756","0.4221053719520569","0.4221053719520569","0.4221053719520569","0.9334335327148438","0.9334335327148438","0.9334335327148438","0.681971549987793","0.681971549987793","0.681971549987793"
"757","0.7028073072433472","0.7028073072433472","0.7028073072433472","0.6198601126670837","0.6198601126670837","0.6198601126670837","0.8844987154006958","0.8844987154006958","0.8844987154006958"
"758","0.7818572521209717","0.7818572521209717","0.7818572521209717","0.652775764465332","0.652775764465332","0.652775764465332","0.6557760238647461","0.6557760238647461","0.6557760238647461"
"759","0.6949776411056519","0.6949776411056519","0.6949776411056519","0.47466135025024414","0.47466135025024414","0.47466135025024414","0.7125910520553589","0.7125910520553589","0.7125910520553589"
"760","0.7246665954589844","0.7246665954589844","0.7246665954589844","0.8654918074607849","0.8654918074607849","0.8654918074607849","1.008983850479126","1.008983850479126","1.008983850479126"
"761","0.6847772598266602","0.6847772598266602","0.6847772598266602","0.8109118342399597","0.8109118342399597","0.8109118342399597","0.8556267023086548","0.8556267023086548","0.8556267023086548"
"762","0.5982370376586914","0.5982370376586914","0.5982370376586914","0.8195252418518066","0.8195252418518066","0.8195252418518066","0.6477723717689514","0.6477723717689514","0.6477723717689514"
"763","0.5848807096481323","0.5848807096481323","0.5848807096481323","0.7023034691810608","0.7023034691810608","0.7023034691810608","0.6765680313110352","0.6765680313110352","0.6765680313110352"
"764","0.7656088471412659","0.7656088471412659","0.7656088471412659","0.8242548108100891","0.8242548108100891","0.8242548108100891","0.7606546878814697","0.7606546878814697","0.7606546878814697"
"765","1.0469822883605957","1.0469822883605957","1.0469822883605957","0.8903026580810547","0.8903026580810547","0.8903026580810547","0.5613565444946289","0.5613565444946289","0.5613565444946289"
"766","0.8900943994522095","0.8900943994522095","0.8900943994522095","1.0882749557495117","1.0882749557495117","1.0882749557495117","0.49999985098838806","0.49999985098838806","0.49999985098838806"
"767","0.8049398064613342","0.8049398064613342","0.8049398064613342","0.9974855780601501","0.9974855780601501","0.9974855780601501","0.6748037338256836","0.6748037338256836","0.6748037338256836"
"768","1.163238763809204","1.163238763809204","1.163238763809204","0.5388995409011841","0.5388995409011841","0.5388995409011841","0.6158134341239929","0.6158134341239929","0.6158134341239929"
"769","0.8683703541755676","0.8683703541755676","0.8683703541755676","0.6663803458213806","0.6663803458213806","0.6663803458213806","0.6920335292816162","0.6920335292816162","0.6920335292816162"
"770","0.6562766432762146","0.6562766432762146","0.6562766432762146","0.8998235464096069","0.8998235464096069","0.8998235464096069","0.9586623907089233","0.9586623907089233","0.9586623907089233"
"771","0.6593392491340637","0.6593392491340637","0.6593392491340637","0.8137941360473633","0.8137941360473633","0.8137941360473633","0.6188065409660339","0.6188065409660339","0.6188065409660339"
"772","0.7259319424629211","0.7259319424629211","0.7259319424629211","0.7579119205474854","0.7579119205474854","0.7579119205474854","0.5124638080596924","0.5124638080596924","0.5124638080596924"
"773","0.6768507957458496","0.6768507957458496","0.6768507957458496","0.890714168548584","0.890714168548584","0.890714168548584","0.4802219569683075","0.4802219569683075","0.4802219569683075"
"774","0.9257073402404785","0.9257073402404785","0.9257073402404785","0.925635576248169","0.925635576248169","0.925635576248169","0.575423538684845","0.575423538684845","0.575423538684845"
"775","0.9131366610527039","0.9131366610527039","0.9131366610527039","0.7614293694496155","0.7614293694496155","0.7614293694496155","0.692846417427063","0.692846417427063","0.692846417427063"
"776","0.8437263369560242","0.8437263369560242","0.8437263369560242","1.0647497177124023","1.0647497177124023","1.0647497177124023","0.6290684342384338","0.6290684342384338","0.6290684342384338"
"777","0.8557904362678528","0.8557904362678528","0.8557904362678528","0.8777046203613281","0.8777046203613281","0.8777046203613281","0.5069899559020996","0.5069899559020996","0.5069899559020996"
"778","0.6846655011177063","0.6846655011177063","0.6846655011177063","0.7205230593681335","0.7205230593681335","0.7205230593681335","0.5572475790977478","0.5572475790977478","0.5572475790977478"
"779","0.9016788601875305","0.9016788601875305","0.9016788601875305","0.8933590054512024","0.8933590054512024","0.8933590054512024","0.5271060466766357","0.5271060466766357","0.5271060466766357"
"780","0.696182906627655","0.696182906627655","0.696182906627655","0.7887889742851257","0.7887889742851257","0.7887889742851257","0.7707428932189941","0.7707428932189941","0.7707428932189941"
"781","0.7439076900482178","0.7439076900482178","0.7439076900482178","0.619953453540802","0.619953453540802","0.619953453540802","0.614479660987854","0.614479660987854","0.614479660987854"
"782","0.6489547491073608","0.6489547491073608","0.6489547491073608","0.5633788108825684","0.5633788108825684","0.5633788108825684","0.5283156633377075","0.5283156633377075","0.5283156633377075"
"783","1.148461103439331","1.148461103439331","1.148461103439331","0.6767204999923706","0.6767204999923706","0.6767204999923706","0.5939867496490479","0.5939867496490479","0.5939867496490479"
"784","1.0439549684524536","1.0439549684524536","1.0439549684524536","0.6177130341529846","0.6177130341529846","0.6177130341529846","0.710151195526123","0.710151195526123","0.710151195526123"
"785","0.7624369859695435","0.7624369859695435","0.7624369859695435","0.8146584033966064","0.8146584033966064","0.8146584033966064","0.7186853289604187","0.7186853289604187","0.7186853289604187"
"786","0.7624518871307373","0.7624518871307373","0.7624518871307373","0.8563986420631409","0.8563986420631409","0.8563986420631409","0.7288273572921753","0.7288273572921753","0.7288273572921753"
"787","0.8689283132553101","0.8689283132553101","0.8689283132553101","0.874426007270813","0.874426007270813","0.874426007270813","0.6437698602676392","0.6437698602676392","0.6437698602676392"
"788","0.6595977544784546","0.6595977544784546","0.6595977544784546","0.7936062812805176","0.7936062812805176","0.7936062812805176","0.6347771286964417","0.6347771286964417","0.6347771286964417"
"789","0.3986167311668396","0.3986167311668396","0.3986167311668396","0.7077257633209229","0.7077257633209229","0.7077257633209229","0.8186401128768921","0.8186401128768921","0.8186401128768921"
"790","0.4475720226764679","0.4475720226764679","0.4475720226764679","0.8360676765441895","0.8360676765441895","0.8360676765441895","0.969188928604126","0.969188928604126","0.969188928604126"
"791","0.6209259033203125","0.6209259033203125","0.6209259033203125","1.320561170578003","1.320561170578003","1.320561170578003","0.8122738003730774","0.8122738003730774","0.8122738003730774"
"792","0.6992468237876892","0.6992468237876892","0.6992468237876892","0.6810325980186462","0.6810325980186462","0.6810325980186462","0.6477521061897278","0.6477521061897278","0.6477521061897278"
"793","0.7203385829925537","0.7203385829925537","0.7203385829925537","0.8291394114494324","0.8291394114494324","0.8291394114494324","0.6726284027099609","0.6726284027099609","0.6726284027099609"
"794","0.8095310926437378","0.8095310926437378","0.8095310926437378","0.6732054948806763","0.6732054948806763","0.6732054948806763","0.7936413288116455","0.7936413288116455","0.7936413288116455"
"795","0.7602954506874084","0.7602954506874084","0.7602954506874084","0.607522189617157","0.607522189617157","0.607522189617157","0.60096275806427","0.60096275806427","0.60096275806427"
"796","0.7603489756584167","0.7603489756584167","0.7603489756584167","0.5934601426124573","0.5934601426124573","0.5934601426124573","0.5220133066177368","0.5220133066177368","0.5220133066177368"
"797","0.9288532733917236","0.9288532733917236","0.9288532733917236","0.7165641784667969","0.7165641784667969","0.7165641784667969","0.7067787647247314","0.7067787647247314","0.7067787647247314"
"798","0.6101654767990112","0.6101654767990112","0.6101654767990112","0.6826285123825073","0.6826285123825073","0.6826285123825073","0.5954598784446716","0.5954598784446716","0.5954598784446716"
"799","0.7704900503158569","0.7704900503158569","0.7704900503158569","0.614165723323822","0.614165723323822","0.614165723323822","0.583713948726654","0.583713948726654","0.583713948726654"
"800","0.7115188241004944","0.7115188241004944","0.7115188241004944","0.5961560606956482","0.5961560606956482","0.5961560606956482","0.4974764585494995","0.4974764585494995","0.4974764585494995"
"801","0.7159708738327026","0.7159708738327026","0.7159708738327026","0.8525297045707703","0.8525297045707703","0.8525297045707703","0.6965721845626831","0.6965721845626831","0.6965721845626831"
"802","0.7268261313438416","0.7268261313438416","0.7268261313438416","0.9088789820671082","0.9088789820671082","0.9088789820671082","0.7015441656112671","0.7015441656112671","0.7015441656112671"
"803","0.7245945930480957","0.7245945930480957","0.7245945930480957","1.1110329627990723","1.1110329627990723","1.1110329627990723","0.6716424822807312","0.6716424822807312","0.6716424822807312"
"804","0.9095398783683777","0.9095398783683777","0.9095398783683777","0.773740291595459","0.773740291595459","0.773740291595459","0.7029910683631897","0.7029910683631897","0.7029910683631897"
"805","0.74172043800354","0.74172043800354","0.74172043800354","0.7033840417861938","0.7033840417861938","0.7033840417861938","0.6260355114936829","0.6260355114936829","0.6260355114936829"
"806","0.6706682443618774","0.6706682443618774","0.6706682443618774","0.8406620025634766","0.8406620025634766","0.8406620025634766","0.6812543869018555","0.6812543869018555","0.6812543869018555"
"807","0.8898289799690247","0.8898289799690247","0.8898289799690247","0.6482912302017212","0.6482912302017212","0.6482912302017212","0.630454957485199","0.630454957485199","0.630454957485199"
"808","0.6948409080505371","0.6948409080505371","0.6948409080505371","0.7281058430671692","0.7281058430671692","0.7281058430671692","0.4262416660785675","0.4262416660785675","0.4262416660785675"
"809","0.8603120446205139","0.8603120446205139","0.8603120446205139","0.751686692237854","0.751686692237854","0.751686692237854","0.6957752108573914","0.6957752108573914","0.6957752108573914"
"810","0.7336854934692383","0.7336854934692383","0.7336854934692383","0.7335096001625061","0.7335096001625061","0.7335096001625061","0.709505021572113","0.709505021572113","0.709505021572113"
"811","0.8676983118057251","0.8676983118057251","0.8676983118057251","0.6131424307823181","0.6131424307823181","0.6131424307823181","0.6082425117492676","0.6082425117492676","0.6082425117492676"
"812","0.6768295764923096","0.6768295764923096","0.6768295764923096","0.9316047430038452","0.9316047430038452","0.9316047430038452","0.8328449130058289","0.8328449130058289","0.8328449130058289"
"813","0.9554060697555542","0.9554060697555542","0.9554060697555542","0.921879231929779","0.921879231929779","0.921879231929779","0.6680785417556763","0.6680785417556763","0.6680785417556763"
"814","0.8549839854240417","0.8549839854240417","0.8549839854240417","0.6698296070098877","0.6698296070098877","0.6698296070098877","0.7227421998977661","0.7227421998977661","0.7227421998977661"
"815","1.038874626159668","1.038874626159668","1.038874626159668","0.5554538369178772","0.5554538369178772","0.5554538369178772","0.8324303030967712","0.8324303030967712","0.8324303030967712"
"816","0.6797349452972412","0.6797349452972412","0.6797349452972412","0.9576071500778198","0.9576071500778198","0.9576071500778198","0.5020461082458496","0.5020461082458496","0.5020461082458496"
"817","0.952070415019989","0.952070415019989","0.952070415019989","0.6834107637405396","0.6834107637405396","0.6834107637405396","1.7617967128753662","1.7617967128753662","1.7617967128753662"
"818","0.718349814414978","0.718349814414978","0.718349814414978","0.8411638140678406","0.8411638140678406","0.8411638140678406","0.4323791265487671","0.4323791265487671","0.4323791265487671"
"819","0.6189707517623901","0.6189707517623901","0.6189707517623901","0.9534986615180969","0.9534986615180969","0.9534986615180969","0.6754674911499023","0.6754674911499023","0.6754674911499023"
"820","0.7171357870101929","0.7171357870101929","0.7171357870101929","0.8523970246315002","0.8523970246315002","0.8523970246315002","0.45637160539627075","0.45637160539627075","0.45637160539627075"
"821","0.6613373756408691","0.6613373756408691","0.6613373756408691","0.8649808168411255","0.8649808168411255","0.8649808168411255","0.6923000812530518","0.6923000812530518","0.6923000812530518"
"822","0.6444333791732788","0.6444333791732788","0.6444333791732788","0.9973732233047485","0.9973732233047485","0.9973732233047485","0.7173329591751099","0.7173329591751099","0.7173329591751099"
"823","0.8450376987457275","0.8450376987457275","0.8450376987457275","0.8053509593009949","0.8053509593009949","0.8053509593009949","0.6078118085861206","0.6078118085861206","0.6078118085861206"
"824","0.9121409058570862","0.9121409058570862","0.9121409058570862","0.5525684356689453","0.5525684356689453","0.5525684356689453","0.6840425729751587","0.6840425729751587","0.6840425729751587"
"825","0.89592444896698","0.89592444896698","0.89592444896698","0.9451629519462585","0.9451629519462585","0.9451629519462585","0.7233321070671082","0.7233321070671082","0.7233321070671082"
"826","0.7358668446540833","0.7358668446540833","0.7358668446540833","0.6878163814544678","0.6878163814544678","0.6878163814544678","0.47167059779167175","0.47167059779167175","0.47167059779167175"
"827","0.8271002769470215","0.8271002769470215","0.8271002769470215","0.8481267094612122","0.8481267094612122","0.8481267094612122","0.6412083506584167","0.6412083506584167","0.6412083506584167"
"828","0.8559736013412476","0.8559736013412476","0.8559736013412476","0.7416161298751831","0.7416161298751831","0.7416161298751831","0.9701396822929382","0.9701396822929382","0.9701396822929382"
"829","0.6191508769989014","0.6191508769989014","0.6191508769989014","0.6710865497589111","0.6710865497589111","0.6710865497589111","0.7389940023422241","0.7389940023422241","0.7389940023422241"
"830","0.7605454325675964","0.7605454325675964","0.7605454325675964","0.7930961847305298","0.7930961847305298","0.7930961847305298","0.6328505277633667","0.6328505277633667","0.6328505277633667"
